Date Start,Date End,Service,Usage Type,Blended Cost,Unblended Cost,Usage Quantity,Unit
2023-09-16,2023-09-17,CloudWatch Events,USE1-Event-64K-Chunks,0.00,,2.00,64K-Chunks
2023-09-17,2023-09-18,AWS CloudTrail,APN1-FreeEventsRecorded,0.00,,43.00,Events
2023-09-17,2023-09-18,AWS CloudTrail,APN2-FreeEventsRecorded,0.00,,43.00,Events
2023-09-17,2023-09-18,AWS CloudTrail,APN3-FreeEventsRecorded,0.00,,43.00,Events
2023-09-17,2023-09-18,AWS CloudTrail,APS1-FreeEventsRecorded,0.00,,605.00,Events
2023-09-17,2023-09-18,AWS CloudTrail,APS2-FreeEventsRecorded,0.00,,623.00,Events
2023-09-17,2023-09-18,AWS CloudTrail,APS3-FreeEventsRecorded,0.00,,43.00,Events
2023-09-17,2023-09-18,AWS CloudTrail,CAN1-FreeEventsRecorded,0.00,,572.00,Events
2023-09-17,2023-09-18,AWS CloudTrail,EU-FreeEventsRecorded,0.00,,624.00,Events
2023-09-17,2023-09-18,AWS CloudTrail,EUC1-FreeEventsRecorded,0.00,,644.00,Events
2023-09-17,2023-09-18,AWS CloudTrail,EUN1-FreeEventsRecorded,0.00,,532.00,Events
2023-09-17,2023-09-18,AWS CloudTrail,EUW2-FreeEventsRecorded,0.00,,573.00,Events
2023-09-17,2023-09-18,AWS CloudTrail,EUW3-FreeEventsRecorded,0.00,,43.00,Events
2023-09-17,2023-09-18,AWS CloudTrail,SAE1-FreeEventsRecorded,0.00,,43.00,Events
2023-09-17,2023-09-18,AWS CloudTrail,USE1-FreeEventsRecorded,0.00,,11574.00,Events
2023-09-17,2023-09-18,AWS CloudTrail,USE2-FreeEventsRecorded,0.00,,601.00,Events
2023-09-17,2023-09-18,AWS CloudTrail,USW1-FreeEventsRecorded,0.00,,43.00,Events
2023-09-17,2023-09-18,AWS CloudTrail,USW2-FreeEventsRecorded,0.00,,1283.00,Events
2023-09-17,2023-09-18,AWS Config,ConfigurationItemRecorded,0.38,,125.00,ConfigurationItemRecorded
2023-09-17,2023-09-18,AWS Config,USE1-ConfigRuleEvaluations,0.03,,32.00,ConfigRuleEvaluations
2023-09-17,2023-09-18,AWS Key Management Service,ap-southeast-1-KMS-Requests,0.00,,3.00,Requests
2023-09-17,2023-09-18,AWS Key Management Service,ap-southeast-2-KMS-Requests,0.00,,3.00,Requests
2023-09-17,2023-09-18,AWS Key Management Service,ca-central-1-KMS-Requests,0.00,,3.00,Requests
2023-09-17,2023-09-18,AWS Key Management Service,eu-central-1-KMS-Requests,0.00,,23.00,Requests
2023-09-17,2023-09-18,AWS Key Management Service,eu-north-1-KMS-Requests,0.00,,3.00,Requests
2023-09-17,2023-09-18,AWS Key Management Service,eu-west-1-KMS-Requests,0.00,,3.00,Requests
2023-09-17,2023-09-18,AWS Key Management Service,eu-west-2-KMS-Requests,0.00,,3.00,Requests
2023-09-17,2023-09-18,AWS Key Management Service,us-east-1-KMS-Requests,0.00,,44.00,Requests
2023-09-17,2023-09-18,AWS Key Management Service,us-east-2-KMS-Requests,0.00,,3.00,Requests
2023-09-17,2023-09-18,AWS Key Management Service,us-west-2-KMS-Requests,0.00,,3.00,Requests
2023-09-17,2023-09-18,AWS Lambda,Lambda-GB-Second,0.00,,46.51,Second
2023-09-17,2023-09-18,AWS Lambda,Request,0.00,,205.00,Requests
2023-09-17,2023-09-18,AWS Lambda,USW2-Lambda-GB-Second,0.00,,38.93,Second
2023-09-17,2023-09-18,AWS Lambda,USW2-Request,0.00,,120.00,Requests
2023-09-17,2023-09-18,AWS Secrets Manager,USE1-AWSSecretsManager-Secrets,0.01,,0.03,Secrets
2023-09-17,2023-09-18,AWS Secrets Manager,USE1-AWSSecretsManagerAPIRequest,0.00,,6.00,API Requests
2023-09-17,2023-09-18,AWS Security Hub,USE1-OtherProduct:PaidFindingsIngestion,0.00,,9.00,Finding Ingestion Events
2023-09-17,2023-09-18,AWS Security Hub,USE1-PaidComplianceCheck,0.11,,191.00,Security Checks
2023-09-17,2023-09-18,AWS Security Hub,USE1-SecurityHubProduct:FreeFindingsIngestion,0.00,,1051.00,Finding Ingestion Events
2023-09-17,2023-09-18,Amazon EC2 Container Registry (ECR),TimedStorage-ByteHrs,0.00,,0.00,GB-Month
2023-09-17,2023-09-18,EC2 - Other,DataTransfer-Regional-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,EC2 - Other,EBS:VolumeUsage.gp3,0.02,,0.26,GB-Month
2023-09-17,2023-09-18,EC2 - Other,ElasticIP:IdleAddress,0.12,,24.00,Hrs
2023-09-17,2023-09-18,EC2 - Other,NatGateway-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,EC2 - Other,NatGateway-Hours,1.08,,24.00,Hrs
2023-09-17,2023-09-18,EC2 - Other,USE1-APS1-AWS-In-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,EC2 - Other,USE1-EUC1-AWS-In-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,EC2 - Other,USE1-EUW2-AWS-In-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,EC2 - Other,USE1-USE2-AWS-In-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,EC2 - Other,USE1-USW2-AWS-In-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,Amazon Elastic Compute Cloud - Compute,BoxUsage:t3.small,0.48,,23.11,Hrs
2023-09-17,2023-09-18,Amazon Elastic Compute Cloud - Compute,DataTransfer-In-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,Amazon Elastic Compute Cloud - Compute,DataTransfer-Out-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,Amazon Elastic Container Service,USE1-Fargate-GB-Hours,1.28,,288.00,Hrs
2023-09-17,2023-09-18,Amazon Elastic Container Service,USE1-Fargate-vCPU-Hours:perCPU,2.91,,72.00,Hrs
2023-09-17,2023-09-18,Amazon Elastic Load Balancing,LoadBalancerUsage,0.54,,24.00,Hrs
2023-09-17,2023-09-18,Amazon GuardDuty,USE1-PaidEventsAnalyzed,0.03,,6818.00,Events
2023-09-17,2023-09-18,Amazon GuardDuty,USE1-PaidEventsAnalyzed-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,Amazon GuardDuty,USE1-PaidS3DataEventsAnalyzed,0.00,,10.00,Events
2023-09-17,2023-09-18,Amazon Macie,USE1-PaidDataInventoryEvaluation,0.02,,6.00,Bucket-days
2023-09-17,2023-09-18,Amazon Relational Database Service,Aurora:BackupUsage,0.00,,0.00,GB-Month
2023-09-17,2023-09-18,Amazon Relational Database Service,Aurora:IO-OptimizedStorageUsage,0.00,,0.00,GB-Month
2023-09-17,2023-09-18,Amazon Relational Database Service,Aurora:StorageIOUsage,0.01,,49439.00,IOs
2023-09-17,2023-09-18,Amazon Relational Database Service,InstanceUsage:db.r5.2xl,1.71,,1.47,Hrs
2023-09-17,2023-09-18,Amazon Relational Database Service,InstanceUsage:db.r5.large,0.35,,1.20,Hrs
2023-09-17,2023-09-18,Amazon Relational Database Service,InstanceUsageIOOptimized:db.r5.2xl,69.37,,46.00,Hrs
2023-09-17,2023-09-18,Amazon Relational Database Service,InstanceUsageIOOptimized:db.r5.large,8.67,,23.00,Hrs
2023-09-17,2023-09-18,Amazon Simple Notification Service,APS1-Requests-Tier1,0.00,,3.00,Requests
2023-09-17,2023-09-18,Amazon Simple Notification Service,APS2-Requests-Tier1,0.00,,3.00,Requests
2023-09-17,2023-09-18,Amazon Simple Notification Service,CAN1-Requests-Tier1,0.00,,3.00,Requests
2023-09-17,2023-09-18,Amazon Simple Notification Service,DataTransfer-In-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,Amazon Simple Notification Service,DataTransfer-Out-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,Amazon Simple Notification Service,DeliveryAttempts-LAMBDA,0.00,,73.00,Notifications
2023-09-17,2023-09-18,Amazon Simple Notification Service,EU-Requests-Tier1,0.00,,3.00,Requests
2023-09-17,2023-09-18,Amazon Simple Notification Service,EUC1-Requests-Tier1,0.00,,3.00,Requests
2023-09-17,2023-09-18,Amazon Simple Notification Service,EUN1-Requests-Tier1,0.00,,3.00,Requests
2023-09-17,2023-09-18,Amazon Simple Notification Service,EUW2-Requests-Tier1,0.00,,3.00,Requests
2023-09-17,2023-09-18,Amazon Simple Notification Service,Requests-Tier1,0.00,,80.00,Requests
2023-09-17,2023-09-18,Amazon Simple Notification Service,USE2-Requests-Tier1,0.00,,3.00,Requests
2023-09-17,2023-09-18,Amazon Simple Notification Service,USW2-Requests-Tier1,0.00,,5.00,Requests
2023-09-17,2023-09-18,Amazon Simple Queue Service,APS1-Requests-Tier1,0.00,,1.00,Requests
2023-09-17,2023-09-18,Amazon Simple Queue Service,APS2-Requests-Tier1,0.00,,1.00,Requests
2023-09-17,2023-09-18,Amazon Simple Queue Service,CAN1-Requests-Tier1,0.00,,1.00,Requests
2023-09-17,2023-09-18,Amazon Simple Queue Service,EU-Requests-Tier1,0.00,,1.00,Requests
2023-09-17,2023-09-18,Amazon Simple Queue Service,EUC1-Requests-Tier1,0.00,,1.00,Requests
2023-09-17,2023-09-18,Amazon Simple Queue Service,EUN1-Requests-Tier1,0.00,,1.00,Requests
2023-09-17,2023-09-18,Amazon Simple Queue Service,EUW2-Requests-Tier1,0.00,,1.00,Requests
2023-09-17,2023-09-18,Amazon Simple Queue Service,Requests-RBP,0.00,,1.00,Requests
2023-09-17,2023-09-18,Amazon Simple Queue Service,USE2-Requests-Tier1,0.00,,1.00,Requests
2023-09-17,2023-09-18,Amazon Simple Queue Service,USW2-Requests-Tier1,0.00,,2.00,Requests
2023-09-17,2023-09-18,Amazon Simple Storage Service,Requests-Tier1,0.00,,39.00,Requests
2023-09-17,2023-09-18,Amazon Simple Storage Service,Requests-Tier2,0.00,,361.00,Requests
2023-09-17,2023-09-18,Amazon Simple Storage Service,TimedStorage-ByteHrs,0.00,,0.02,GB-Month
2023-09-17,2023-09-18,Amazon Simple Storage Service,USE1-APS1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,Amazon Simple Storage Service,USE1-APS2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,Amazon Simple Storage Service,USE1-CAN1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,Amazon Simple Storage Service,USE1-EU-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,Amazon Simple Storage Service,USE1-EUC1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,Amazon Simple Storage Service,USE1-EUN1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,Amazon Simple Storage Service,USE1-EUW2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,Amazon Simple Storage Service,USE1-USE2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,Amazon Simple Storage Service,USE1-USW2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,Amazon Virtual Private Cloud,USE1-PublicIPv4:IdleAddress,0.00,,24.00,Hrs
2023-09-17,2023-09-18,Amazon Virtual Private Cloud,USE1-PublicIPv4:InUseAddress,0.00,,191.77,Hrs
2023-09-17,2023-09-18,AmazonCloudWatch,CW:AlarmMonitorUsage,0.01,,0.13,Alarms
2023-09-17,2023-09-18,AmazonCloudWatch,USE1-DataProcessing-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,AmazonCloudWatch,USE1-TimedStorage-ByteHrs,0.01,,0.20,GB-Month
2023-09-17,2023-09-18,AmazonCloudWatch,USW2-DataProcessing-Bytes,0.00,,0.00,GB
2023-09-17,2023-09-18,AmazonCloudWatch,USW2-TimedStorage-ByteHrs,0.00,,0.00,GB-Month
2023-09-17,2023-09-18,CloudWatch Events,USE1-Event-64K-Chunks,0.00,,2.00,64K-Chunks
2023-09-18,2023-09-19,AWS CloudTrail,APN1-FreeEventsRecorded,0.00,,21.00,Events
2023-09-18,2023-09-19,AWS CloudTrail,APN2-FreeEventsRecorded,0.00,,21.00,Events
2023-09-18,2023-09-19,AWS CloudTrail,APN3-FreeEventsRecorded,0.00,,21.00,Events
2023-09-18,2023-09-19,AWS CloudTrail,APS1-FreeEventsRecorded,0.00,,641.00,Events
2023-09-18,2023-09-19,AWS CloudTrail,APS2-FreeEventsRecorded,0.00,,643.00,Events
2023-09-18,2023-09-19,AWS CloudTrail,APS3-FreeEventsRecorded,0.00,,21.00,Events
2023-09-18,2023-09-19,AWS CloudTrail,CAN1-FreeEventsRecorded,0.00,,590.00,Events
2023-09-18,2023-09-19,AWS CloudTrail,EU-FreeEventsRecorded,0.00,,681.00,Events
2023-09-18,2023-09-19,AWS CloudTrail,EUC1-FreeEventsRecorded,0.00,,669.00,Events
2023-09-18,2023-09-19,AWS CloudTrail,EUN1-FreeEventsRecorded,0.00,,550.00,Events
2023-09-18,2023-09-19,AWS CloudTrail,EUW2-FreeEventsRecorded,0.00,,605.00,Events
2023-09-18,2023-09-19,AWS CloudTrail,EUW3-FreeEventsRecorded,0.00,,21.00,Events
2023-09-18,2023-09-19,AWS CloudTrail,SAE1-FreeEventsRecorded,0.00,,21.00,Events
2023-09-18,2023-09-19,AWS CloudTrail,USE1-FreeEventsRecorded,0.00,,32193.00,Events
2023-09-18,2023-09-19,AWS CloudTrail,USE2-FreeEventsRecorded,0.00,,619.00,Events
2023-09-18,2023-09-19,AWS CloudTrail,USW1-FreeEventsRecorded,0.00,,21.00,Events
2023-09-18,2023-09-19,AWS CloudTrail,USW2-FreeEventsRecorded,0.00,,1362.00,Events
2023-09-18,2023-09-19,AWS Config,APS1-ConfigurationItemRecorded,0.18,,61.00,APS1-ConfigurationItemRecorded
